complaint_id,region,timestamp,category,customer_count,escalation_level
CPLNT-000334,US-WEST-01,2026-07-31 06:05:00,No Signal,60,Medium
CPLNT-000335,EMEA-WEST,2026-07-12 10:30:00,Service Outage,850,High
CPLNT-000336,EMEA-WEST,2026-07-23 13:20:00,No Signal,1200,Critical
CPLNT-000337,US-SOUTH-01,2026-07-20 09:10:00,Service Outage,40,Critical
CPLNT-000338,US-EAST-01,2026-07-26 03:30:00,No Signal,120,High
CPLNT-000339,ASIA-SOUTH,2026-07-22 11:40:00,High Latency,850,Critical
CPLNT-000340,US-SOUTH-01,2026-07-18 04:35:00,Service Outage,210,High
CPLNT-000341,ASIA-PAC,2026-07-18 13:15:00,No Signal,200,Low
CPLNT-000342,US-EAST-01,2026-07-21 05:45:00,Service Outage,650,High
CPLNT-000343,US-WEST-01,2026-07-31 20:20:00,Service Outage,280,Critical
CPLNT-000344,US-WEST-01,2026-07-28 11:35:00,No Signal,50,High
CPLNT-000345,US-SOUTH-01,2026-07-27 16:25:00,Service Outage,320,Critical
CPLNT-000346,US-EAST-01,2026-07-15 19:20:00,Service Outage,220,High
CPLNT-000347,US-EAST-01,2026-07-30 17:25:00,Service Outage,220,Low
CPLNT-000348,US-WEST-01,2026-07-23 23:30:00,No Signal,90,Low
CPLNT-000349,EMEA-WEST,2026-07-30 18:40:00,Connection Drops,100,Medium
CPLNT-000350,ASIA-SOUTH,2026-07-16 19:30:00,No Signal,60,Critical
CPLNT-000351,US-EAST-01,2026-07-29 22:45:00,No Signal,550,Medium
CPLNT-000352,ASIA-PAC,2026-07-31 09:30:00,Service Outage,40,Critical
CPLNT-000353,ASIA-PAC,2026-07-19 08:25:00,Service Outage,500,Medium
CPLNT-000354,ASIA-PAC,2026-07-14 00:25:00,Service Outage,150,Medium
CPLNT-000355,ASIA-SOUTH,2026-07-28 22:15:00,Service Outage,350,Critical
CPLNT-000356,US-WEST-01,2026-07-24 04:05:00,Service Outage,90,Medium
CPLNT-000357,US-SOUTH-01,2026-07-13 02:05:00,No Signal,250,Low
CPLNT-000358,US-WEST-01,2026-07-11 20:05:00,Service Outage,750,High
CPLNT-000359,EMEA-EAST,2026-07-29 21:20:00,No Signal,100,Medium
CPLNT-000360,ASIA-SOUTH,2026-07-20 13:15:00,No Signal,600,Medium
CPLNT-000361,ASIA-SOUTH,2026-07-26 13:20:00,No Signal,480,High
CPLNT-000362,ASIA-PAC,2026-07-10 00:10:00,No Signal,84,Critical
CPLNT-000363,ASIA-PAC,2026-07-19 03:15:00,Service Outage,250,High
CPLNT-000364,US-EAST-01,2026-07-24 08:00:00,Intermittent Service,200,High
CPLNT-000365,US-SOUTH-01,2026-07-13 10:40:00,Service Outage,150,Medium
CPLNT-000366,ASIA-PAC,2026-07-21 12:30:00,Service Outage,560,Medium
CPLNT-000367,ASIA-PAC,2026-07-17 18:10:00,Service Outage,140,Low
CPLNT-000368,US-SOUTH-01,2026-07-26 19:30:00,Service Outage,700,High
CPLNT-000369,ASIA-PAC,2026-07-10 09:10:00,No Signal,800,Critical
CPLNT-000370,ASIA-SOUTH,2026-07-16 01:35:00,No Signal,900,High
CPLNT-000371,US-SOUTH-01,2026-07-16 03:15:00,Service Outage,909,High
CPLNT-000372,EMEA-WEST,2026-07-15 07:25:00,Service Outage,180,High
CPLNT-000373,EMEA-WEST,2026-07-18 02:05:00,Service Outage,800,Critical
CPLNT-000374,ASIA-PAC,2026-07-25 21:20:00,No Signal,840,Critical
CPLNT-000375,EMEA-WEST,2026-07-18 19:35:00,Service Outage,100,High
CPLNT-000376,US-WEST-01,2026-07-22 13:10:00,No Signal,500,Medium
CPLNT-000377,US-EAST-01,2026-07-30 19:35:00,Service Outage,150,Low
CPLNT-000378,EMEA-WEST,2026-07-26 13:35:00,No Signal,550,High
CPLNT-000379,US-WEST-01,2026-07-31 06:45:00,Service Outage,700,High
CPLNT-000380,US-SOUTH-01,2026-07-24 16:35:00,Intermittent Service,700,High
CPLNT-000381,EMEA-WEST,2026-07-19 03:25:00,Service Outage,650,Medium
CPLNT-000382,US-WEST-01,2026-07-11 16:45:00,No Signal,320,Critical
CPLNT-000383,US-EAST-01,2026-07-18 22:05:00,No Signal,220,Low
CPLNT-000384,ASIA-PAC,2026-07-23 09:35:00,Service Outage,400,High
CPLNT-000385,ASIA-PAC,2026-07-20 02:20:00,No Signal,42,Critical
CPLNT-000386,EMEA-EAST,2026-07-28 10:40:00,Service Outage,550,High
CPLNT-000387,US-SOUTH-01,2026-07-29 02:30:00,Service Outage,448,High
CPLNT-000388,ASIA-SOUTH,2026-07-18 09:25:00,Slow Network,380,High
CPLNT-000389,US-WEST-01,2026-07-17 19:30:00,No Signal,850,High
CPLNT-000390,US-EAST-01,2026-07-25 06:05:00,Service Outage,1200,High
CPLNT-000391,US-SOUTH-01,2026-07-21 16:20:00,Service Outage,280,Low
CPLNT-000392,ASIA-PAC,2026-07-12 15:20:00,Service Outage,700,High
CPLNT-000393,EMEA-EAST,2026-07-14 14:30:00,No Signal,600,High
CPLNT-000394,ASIA-PAC,2026-07-25 13:40:00,Service Outage,672,Medium
CPLNT-000395,EMEA-EAST,2026-07-25 13:25:00,Service Outage,80,Medium
CPLNT-000396,ASIA-PAC,2026-07-28 19:30:00,Connection Drops,168,Critical
CPLNT-000397,ASIA-SOUTH,2026-07-23 17:45:00,Connection Drops,380,Critical
CPLNT-000398,EMEA-EAST,2026-07-23 06:35:00,Service Outage,950,High
CPLNT-000399,US-EAST-01,2026-07-27 14:15:00,Service Outage,900,High
CPLNT-000400,ASIA-SOUTH,2026-07-25 15:30:00,No Signal,650,Medium
CPLNT-000401,ASIA-PAC,2026-07-14 01:25:00,Service Outage,251,High
CPLNT-000402,ASIA-PAC,2026-07-24 03:15:00,Service Outage,560,Medium
CPLNT-000403,US-EAST-01,2026-07-17 02:35:00,Service Outage,1100,Critical
CPLNT-000404,ASIA-SOUTH,2026-07-29 09:30:00,Service Outage,100,Low
CPLNT-000405,ASIA-PAC,2026-07-10 14:10:00,Service Outage,40,Critical
CPLNT-000406,EMEA-WEST,2026-07-13 16:10:00,No Signal,450,Medium
CPLNT-000407,ASIA-PAC,2026-07-28 13:20:00,Service Outage,750,High
CPLNT-000408,US-SOUTH-01,2026-07-25 20:35:00,Service Outage,770,Medium
CPLNT-000409,ASIA-SOUTH,2026-07-28 19:10:00,Service Outage,30,High
CPLNT-000410,US-SOUTH-01,2026-07-13 03:45:00,Slow Network,909,High
CPLNT-000411,EMEA-WEST,2026-07-22 02:35:00,No Signal,650,Medium
CPLNT-000412,ASIA-PAC,2026-07-16 00:20:00,Service Outage,650,Medium
CPLNT-000413,US-WEST-01,2026-07-19 10:15:00,No Signal,650,Medium
CPLNT-000414,ASIA-SOUTH,2026-07-25 11:15:00,No Signal,950,High
CPLNT-000415,US-SOUTH-01,2026-07-21 10:10:00,Service Outage,900,High
CPLNT-000416,US-EAST-01,2026-07-16 22:20:00,No Signal,400,Medium
CPLNT-000417,ASIA-SOUTH,2026-07-21 17:20:00,Service Outage,350,Low
CPLNT-000418,ASIA-PAC,2026-07-11 19:20:00,Service Outage,50,Critical
CPLNT-000419,EMEA-EAST,2026-07-13 17:25:00,Service Outage,20,High
CPLNT-000420,ASIA-SOUTH,2026-07-14 07:20:00,No Signal,250,High
CPLNT-000421,EMEA-EAST,2026-07-16 22:40:00,No Signal,950,High
CPLNT-000422,ASIA-SOUTH,2026-07-18 15:45:00,No Signal,500,Medium
CPLNT-000423,US-SOUTH-01,2026-07-18 13:35:00,Service Outage,560,High
CPLNT-000424,ASIA-SOUTH,2026-07-23 11:40:00,Service Outage,700,Medium
CPLNT-000425,US-SOUTH-01,2026-07-23 19:45:00,No Signal,70,Medium
CPLNT-000426,ASIA-PAC,2026-07-26 03:15:00,Service Outage,900,Critical
CPLNT-000427,US-EAST-01,2026-07-21 00:40:00,Service Outage,480,Medium
CPLNT-000428,EMEA-EAST,2026-07-23 11:25:00,No Signal,80,High
CPLNT-000429,ASIA-PAC,2026-07-27 09:10:00,Service Outage,1000,Critical
CPLNT-000430,ASIA-SOUTH,2026-07-10 21:25:00,Service Outage,280,Medium
CPLNT-000431,ASIA-PAC,2026-07-31 10:15:00,No Signal,448,Medium
CPLNT-000432,ASIA-SOUTH,2026-07-20 14:00:00,No Signal,50,Medium
CPLNT-000433,ASIA-SOUTH,2026-07-13 08:05:00,Service Outage,80,Low
CPLNT-000434,ASIA-SOUTH,2026-07-26 08:25:00,Service Outage,250,Medium
CPLNT-000435,EMEA-EAST,2026-07-26 18:15:00,Service Outage,600,High
CPLNT-000436,US-WEST-01,2026-07-12 14:15:00,No Signal,100,Critical
CPLNT-000437,ASIA-PAC,2026-07-10 23:40:00,Service Outage,150,Medium
CPLNT-000438,US-SOUTH-01,2026-07-22 00:05:00,No Signal,220,Low
CPLNT-000439,EMEA-WEST,2026-07-21 21:20:00,No Signal,180,Medium
CPLNT-000440,ASIA-PAC,2026-07-29 12:15:00,Service Outage,90,Low
CPLNT-000441,EMEA-EAST,2026-07-10 02:25:00,Service Outage,750,Medium
CPLNT-000442,US-EAST-01,2026-07-28 05:30:00,No Signal,250,Critical
CPLNT-000443,ASIA-PAC,2026-07-25 09:40:00,No Signal,280,Low
CPLNT-000444,US-SOUTH-01,2026-07-24 06:45:00,No Signal,600,Medium
CPLNT-000445,ASIA-SOUTH,2026-07-13 20:45:00,Service Outage,50,Medium
CPLNT-000446,EMEA-WEST,2026-07-18 22:10:00,Service Outage,480,Medium
CPLNT-000447,ASIA-SOUTH,2026-07-16 23:10:00,No Signal,220,Critical
CPLNT-000448,ASIA-SOUTH,2026-07-18 16:00:00,High Latency,320,Medium
CPLNT-000449,US-EAST-01,2026-07-25 15:25:00,Service Outage,90,Low
CPLNT-000450,US-WEST-01,2026-07-17 17:35:00,No Signal,40,High
CPLNT-000451,ASIA-PAC,2026-07-17 08:30:00,Service Outage,600,Medium
CPLNT-000452,US-WEST-01,2026-07-18 01:40:00,High Latency,750,Medium
CPLNT-000453,ASIA-PAC,2026-07-13 21:00:00,Service Outage,500,Medium
CPLNT-000454,EMEA-EAST,2026-07-26 16:20:00,Service Outage,850,High
CPLNT-000455,US-EAST-01,2026-07-10 17:05:00,Service Outage,850,High
CPLNT-000456,ASIA-SOUTH,2026-07-23 22:15:00,Service Outage,280,Medium
CPLNT-000457,EMEA-EAST,2026-07-26 07:40:00,No Signal,120,Low
CPLNT-000458,US-WEST-01,2026-07-23 13:20:00,Service Outage,900,High
CPLNT-000459,US-SOUTH-01,2026-07-21 18:45:00,Service Outage,120,Low
CPLNT-000460,EMEA-EAST,2026-07-30 14:30:00,Service Outage,400,High
CPLNT-000461,US-WEST-01,2026-07-24 15:20:00,Service Outage,480,Medium
CPLNT-000462,ASIA-PAC,2026-07-24 05:15:00,Service Outage,650,Medium
CPLNT-000463,US-WEST-01,2026-07-18 19:20:00,Service Outage,750,High
CPLNT-000464,ASIA-PAC,2026-07-20 02:20:00,Service Outage,30,Medium
CPLNT-000465,EMEA-EAST,2026-07-23 18:30:00,Service Outage,1200,Critical
CPLNT-000466,ASIA-SOUTH,2026-07-20 22:00:00,Service Outage,700,Medium
CPLNT-000467,ASIA-PAC,2026-07-31 22:30:00,Service Outage,112,Critical
CPLNT-000468,US-EAST-01,2026-07-28 10:05:00,Service Outage,450,Medium
CPLNT-000469,ASIA-PAC,2026-07-24 19:15:00,No Signal,400,Medium
CPLNT-000470,US-WEST-01,2026-07-21 13:05:00,No Signal,450,High
CPLNT-000471,US-EAST-01,2026-07-14 09:20:00,No Signal,1000,Critical
CPLNT-000472,US-EAST-01,2026-07-24 16:45:00,No Signal,200,Critical
CPLNT-000473,ASIA-PAC,2026-07-20 00:25:00,Connection Drops,251,Critical
CPLNT-000474,EMEA-EAST,2026-07-13 02:25:00,Service Outage,90,High
CPLNT-000475,US-EAST-01,2026-07-27 04:25:00,No Signal,480,High
CPLNT-000476,US-SOUTH-01,2026-07-28 15:25:00,No Signal,560,Medium
CPLNT-000477,US-SOUTH-01,2026-07-18 14:40:00,Service Outage,380,Low
CPLNT-000478,ASIA-PAC,2026-07-11 15:15:00,Service Outage,840,Critical
CPLNT-000479,US-WEST-01,2026-07-11 06:45:00,No Signal,200,High
CPLNT-000480,EMEA-EAST,2026-07-26 19:05:00,No Signal,150,Low
CPLNT-000481,US-EAST-01,2026-07-26 01:05:00,No Signal,1200,High
CPLNT-000482,US-EAST-01,2026-07-25 14:10:00,Service Outage,500,High
CPLNT-000483,ASIA-PAC,2026-07-29 07:05:00,No Signal,1100,High
CPLNT-000484,ASIA-PAC,2026-07-23 03:45:00,Service Outage,600,Medium
CPLNT-000485,US-SOUTH-01,2026-07-12 15:40:00,Service Outage,80,Critical
CPLNT-000486,EMEA-EAST,2026-07-26 20:30:00,Service Outage,950,High
CPLNT-000487,US-WEST-01,2026-07-19 02:45:00,No Signal,800,High
CPLNT-000488,EMEA-WEST,2026-07-26 09:00:00,No Signal,320,Critical
CPLNT-000489,ASIA-SOUTH,2026-07-19 15:05:00,Service Outage,600,Medium
CPLNT-000490,EMEA-EAST,2026-07-30 05:15:00,No Signal,120,High
CPLNT-000491,US-WEST-01,2026-07-19 20:40:00,No Signal,120,High
CPLNT-000492,US-WEST-01,2026-07-31 17:30:00,Service Outage,500,Medium
CPLNT-000493,US-SOUTH-01,2026-07-14 04:15:00,No Signal,532,High
CPLNT-000494,US-EAST-01,2026-07-24 23:30:00,Service Outage,180,Medium
CPLNT-000495,ASIA-PAC,2026-07-14 19:25:00,Service Outage,800,Critical
CPLNT-000496,US-EAST-01,2026-07-22 22:05:00,No Signal,750,High
CPLNT-000497,EMEA-WEST,2026-07-12 20:25:00,No Signal,20,Medium
CPLNT-000498,ASIA-PAC,2026-07-19 23:35:00,No Signal,840,High
CPLNT-000499,EMEA-EAST,2026-07-16 17:25:00,Service Outage,950,Critical
CPLNT-000500,US-WEST-01,2026-07-23 10:30:00,Service Outage,200,Medium
CPLNT-000501,ASIA-SOUTH,2026-07-13 03:10:00,No Signal,380,High
CPLNT-000502,US-WEST-01,2026-07-20 02:25:00,No Signal,450,Medium
CPLNT-000503,US-WEST-01,2026-07-26 17:05:00,Service Outage,30,High
CPLNT-000504,US-SOUTH-01,2026-07-17 03:10:00,No Signal,950,High
CPLNT-000505,US-SOUTH-01,2026-07-24 07:25:00,Service Outage,220,Medium
CPLNT-000506,ASIA-PAC,2026-07-28 19:05:00,No Signal,280,Low
CPLNT-000507,US-EAST-01,2026-07-10 12:45:00,Service Outage,90,High
CPLNT-000508,US-EAST-01,2026-07-21 20:40:00,Service Outage,250,Critical
CPLNT-000509,EMEA-WEST,2026-07-24 14:05:00,Service Outage,700,Medium
CPLNT-000510,US-SOUTH-01,2026-07-25 01:30:00,No Signal,800,Critical
CPLNT-000511,EMEA-EAST,2026-07-25 16:40:00,Service Outage,900,High
CPLNT-000512,US-EAST-01,2026-07-30 18:20:00,Service Outage,60,Low
CPLNT-000513,ASIA-PAC,2026-07-26 08:20:00,Service Outage,500,Medium
CPLNT-000514,ASIA-PAC,2026-07-14 12:45:00,No Signal,320,High
CPLNT-000515,US-SOUTH-01,2026-07-10 12:35:00,No Signal,900,High
CPLNT-000516,EMEA-WEST,2026-07-13 00:10:00,Service Outage,100,Critical
CPLNT-000517,ASIA-PAC,2026-07-14 17:35:00,No Signal,392,Critical
CPLNT-000518,US-EAST-01,2026-07-13 07:30:00,No Signal,300,Low
CPLNT-000519,EMEA-EAST,2026-07-19 07:10:00,Service Outage,150,Low
CPLNT-000520,US-EAST-01,2026-07-10 22:05:00,Service Outage,20,Low
CPLNT-000521,EMEA-EAST,2026-07-20 00:20:00,No Signal,220,High
CPLNT-000522,US-EAST-01,2026-07-24 00:15:00,Service Outage,100,Medium
CPLNT-000523,EMEA-EAST,2026-07-13 19:35:00,Service Outage,200,Critical
CPLNT-000524,US-EAST-01,2026-07-25 07:40:00,Service Outage,40,Medium
CPLNT-000525,ASIA-PAC,2026-07-16 21:40:00,Service Outage,600,High
CPLNT-000526,US-EAST-01,2026-07-16 02:25:00,No Signal,350,Medium
CPLNT-000527,US-SOUTH-01,2026-07-22 05:25:00,No Signal,280,High
CPLNT-000528,ASIA-PAC,2026-07-30 09:00:00,No Signal,770,High
CPLNT-000529,US-SOUTH-01,2026-07-28 00:45:00,Service Outage,909,Critical
CPLNT-000530,ASIA-SOUTH,2026-07-23 04:35:00,No Signal,850,High
CPLNT-000531,EMEA-EAST,2026-07-20 23:05:00,Service Outage,800,Critical
CPLNT-000532,ASIA-SOUTH,2026-07-29 21:05:00,No Signal,850,High
CPLNT-000533,US-EAST-01,2026-07-28 08:30:00,Service Outage,1200,Critical
CPLNT-000534,US-EAST-01,2026-07-17 08:35:00,Connection Drops,1200,High
CPLNT-000535,US-SOUTH-01,2026-07-16 11:45:00,Service Outage,50,Critical
CPLNT-000536,US-EAST-01,2026-07-27 09:20:00,No Signal,200,Medium
CPLNT-000537,US-SOUTH-01,2026-07-16 03:00:00,No Signal,40,Critical
CPLNT-000538,US-EAST-01,2026-07-23 10:10:00,Service Outage,50,Critical
CPLNT-000539,ASIA-PAC,2026-07-31 06:45:00,Service Outage,700,Medium
CPLNT-000540,ASIA-SOUTH,2026-07-12 13:25:00,Service Outage,450,High
CPLNT-000541,ASIA-PAC,2026-07-31 12:25:00,Service Outage,350,High
CPLNT-000542,US-WEST-01,2026-07-27 18:45:00,Service Outage,50,High
CPLNT-000543,US-EAST-01,2026-07-23 13:20:00,No Signal,50,Medium
CPLNT-000544,US-SOUTH-01,2026-07-21 01:10:00,No Signal,80,Critical
CPLNT-000545,ASIA-SOUTH,2026-07-26 19:15:00,Service Outage,280,High
CPLNT-000546,US-EAST-01,2026-07-14 04:30:00,Service Outage,40,Critical
CPLNT-000547,US-WEST-01,2026-07-12 21:05:00,Service Outage,150,Critical
CPLNT-000548,ASIA-SOUTH,2026-07-31 17:35:00,Service Outage,20,Medium
CPLNT-000549,EMEA-EAST,2026-07-12 05:15:00,Service Outage,350,High
CPLNT-000550,ASIA-PAC,2026-07-17 08:35:00,Service Outage,380,High
CPLNT-000551,EMEA-WEST,2026-07-27 04:15:00,Service Outage,220,Low
CPLNT-000552,EMEA-WEST,2026-07-30 02:30:00,Service Outage,300,High
CPLNT-000553,US-EAST-01,2026-07-26 13:05:00,Intermittent Service,1200,Critical
CPLNT-000554,EMEA-WEST,2026-07-16 06:40:00,No Signal,200,Medium
CPLNT-000555,US-WEST-01,2026-07-17 07:35:00,No Signal,300,High
CPLNT-000556,US-SOUTH-01,2026-07-13 10:15:00,Service Outage,400,Medium
CPLNT-000557,EMEA-WEST,2026-07-18 12:25:00,No Signal,300,High
CPLNT-000558,EMEA-WEST,2026-07-15 16:45:00,Service Outage,600,Medium
CPLNT-000559,US-EAST-01,2026-07-18 05:35:00,Service Outage,1100,Critical
CPLNT-000560,ASIA-SOUTH,2026-07-22 13:10:00,Service Outage,750,Medium
CPLNT-000561,ASIA-PAC,2026-07-27 15:25:00,No Signal,400,Medium
CPLNT-000562,ASIA-SOUTH,2026-07-26 12:05:00,No Signal,900,High
CPLNT-000563,EMEA-EAST,2026-07-20 15:45:00,No Signal,50,Medium
CPLNT-000564,ASIA-PAC,2026-07-25 14:30:00,Service Outage,380,Low
CPLNT-000565,US-EAST-01,2026-07-12 17:40:00,No Signal,180,Critical
CPLNT-000566,EMEA-WEST,2026-07-24 00:20:00,No Signal,900,Critical
CPLNT-000567,ASIA-SOUTH,2026-07-22 18:40:00,Service Outage,30,Critical
CPLNT-000568,EMEA-WEST,2026-07-12 09:20:00,No Signal,950,High
CPLNT-000569,EMEA-WEST,2026-07-18 10:40:00,Service Outage,180,Critical
CPLNT-000570,US-WEST-01,2026-07-26 01:20:00,Service Outage,320,Medium
CPLNT-000571,ASIA-PAC,2026-07-10 09:20:00,Service Outage,120,Low
CPLNT-000572,ASIA-PAC,2026-07-28 08:05:00,Service Outage,420,High
CPLNT-000573,ASIA-PAC,2026-07-11 18:15:00,No Signal,1200,Critical
CPLNT-000574,ASIA-SOUTH,2026-07-10 14:15:00,No Signal,380,Medium
CPLNT-000575,EMEA-EAST,2026-07-19 07:35:00,Service Outage,700,Medium
CPLNT-000576,US-WEST-01,2026-07-18 15:35:00,Slow Network,200,Critical
CPLNT-000577,EMEA-WEST,2026-07-10 19:10:00,Service Outage,350,Critical
CPLNT-000578,US-SOUTH-01,2026-07-14 06:45:00,No Signal,210,Medium
CPLNT-000579,US-SOUTH-01,2026-07-18 12:45:00,Service Outage,600,Medium
CPLNT-000580,US-EAST-01,2026-07-24 19:40:00,Service Outage,50,Critical
CPLNT-000581,EMEA-EAST,2026-07-25 03:10:00,Service Outage,280,Medium
CPLNT-000582,US-EAST-01,2026-07-14 02:25:00,Service Outage,400,Medium
CPLNT-000583,ASIA-PAC,2026-07-26 16:30:00,No Signal,700,Medium
CPLNT-000584,US-EAST-01,2026-07-16 01:30:00,No Signal,350,Medium
CPLNT-000585,US-EAST-01,2026-07-30 04:25:00,No Signal,550,Medium
CPLNT-000586,ASIA-SOUTH,2026-07-24 14:40:00,Service Outage,40,Low
CPLNT-000587,EMEA-WEST,2026-07-22 11:20:00,Service Outage,30,Low
CPLNT-000588,US-SOUTH-01,2026-07-21 01:25:00,Service Outage,1330,Critical
CPLNT-000589,US-EAST-01,2026-07-19 20:15:00,Service Outage,400,High
CPLNT-000590,EMEA-WEST,2026-07-26 19:40:00,No Signal,750,High
CPLNT-000591,US-EAST-01,2026-07-11 08:10:00,Service Outage,50,High
CPLNT-000592,EMEA-WEST,2026-07-30 01:05:00,Service Outage,220,Low
CPLNT-000593,ASIA-SOUTH,2026-07-17 17:10:00,No Signal,100,High
CPLNT-000594,ASIA-PAC,2026-07-25 22:25:00,Service Outage,280,High
CPLNT-000595,US-SOUTH-01,2026-07-24 04:00:00,No Signal,140,Medium
CPLNT-000596,US-WEST-01,2026-07-12 05:45:00,Service Outage,350,Medium
CPLNT-000597,ASIA-PAC,2026-07-22 03:40:00,No Signal,56,Medium
CPLNT-000598,US-EAST-01,2026-07-26 14:45:00,Service Outage,300,Critical
CPLNT-000599,ASIA-SOUTH,2026-07-17 19:20:00,No Signal,950,Critical
CPLNT-000600,ASIA-SOUTH,2026-07-29 09:45:00,Service Outage,550,High
CPLNT-000601,EMEA-WEST,2026-07-13 02:05:00,Service Outage,700,High
CPLNT-000602,EMEA-EAST,2026-07-12 14:40:00,No Signal,90,Critical
CPLNT-000603,US-EAST-01,2026-07-13 20:30:00,Service Outage,400,Medium
CPLNT-000604,ASIA-SOUTH,2026-07-27 04:25:00,No Signal,40,High
CPLNT-000605,ASIA-PAC,2026-07-16 07:20:00,Service Outage,750,High
CPLNT-000606,US-WEST-01,2026-07-26 15:35:00,No Signal,100,Medium
CPLNT-000607,US-EAST-01,2026-07-15 07:15:00,Service Outage,350,Medium
CPLNT-000608,US-SOUTH-01,2026-07-12 23:40:00,Service Outage,770,Medium
CPLNT-000609,EMEA-WEST,2026-07-10 01:05:00,No Signal,150,Medium
CPLNT-000610,ASIA-PAC,2026-07-24 14:05:00,High Latency,400,High
CPLNT-000611,US-EAST-01,2026-07-14 13:40:00,Service Outage,750,High
CPLNT-000612,US-SOUTH-01,2026-07-16 15:40:00,Service Outage,120,Critical
CPLNT-000613,ASIA-SOUTH,2026-07-12 10:25:00,Service Outage,120,Medium
CPLNT-000614,ASIA-SOUTH,2026-07-10 18:00:00,Service Outage,650,Medium
CPLNT-000615,EMEA-WEST,2026-07-19 21:40:00,No Signal,400,Medium
CPLNT-000616,ASIA-PAC,2026-07-10 02:10:00,Service Outage,210,High
CPLNT-000617,EMEA-EAST,2026-07-15 08:35:00,Intermittent Service,1200,High
CPLNT-000618,US-SOUTH-01,2026-07-13 01:15:00,Service Outage,84,Medium
CPLNT-000619,ASIA-SOUTH,2026-07-16 22:15:00,Slow Network,20,Low
CPLNT-000620,US-EAST-01,2026-07-10 22:40:00,No Signal,450,Medium
CPLNT-000621,EMEA-WEST,2026-07-11 04:20:00,Service Outage,60,Critical
CPLNT-000622,US-EAST-01,2026-07-23 12:10:00,Service Outage,480,High
CPLNT-000623,ASIA-SOUTH,2026-07-14 01:15:00,No Signal,1000,Critical
CPLNT-000624,US-EAST-01,2026-07-17 05:40:00,Slow Network,750,Medium
CPLNT-000625,EMEA-WEST,2026-07-21 21:15:00,Service Outage,220,Low
CPLNT-000626,EMEA-EAST,2026-07-14 19:35:00,Service Outage,100,Low
CPLNT-000627,ASIA-PAC,2026-07-12 12:10:00,Service Outage,380,High
CPLNT-000628,ASIA-PAC,2026-07-21 08:45:00,Intermittent Service,1400,Critical
CPLNT-000629,US-SOUTH-01,2026-07-29 00:20:00,No Signal,300,Low
CPLNT-000630,US-WEST-01,2026-07-17 02:20:00,Service Outage,500,High
CPLNT-000631,US-EAST-01,2026-07-27 12:25:00,Service Outage,600,High
CPLNT-000632,ASIA-PAC,2026-07-27 19:40:00,Service Outage,480,High
CPLNT-000633,US-EAST-01,2026-07-16 04:15:00,Service Outage,220,High
CPLNT-000634,US-SOUTH-01,2026-07-25 12:05:00,Service Outage,1000,Critical
CPLNT-000635,ASIA-SOUTH,2026-07-11 14:00:00,Service Outage,250,Medium
CPLNT-000636,ASIA-PAC,2026-07-30 01:15:00,No Signal,120,Low
CPLNT-000637,US-EAST-01,2026-07-16 14:15:00,No Signal,800,High
CPLNT-000638,ASIA-PAC,2026-07-18 17:30:00,Slow Network,950,Critical
CPLNT-000639,ASIA-SOUTH,2026-07-15 03:20:00,No Signal,450,Medium
CPLNT-000640,EMEA-WEST,2026-07-21 18:00:00,Service Outage,50,Low
CPLNT-000641,EMEA-EAST,2026-07-11 01:15:00,Service Outage,30,High
CPLNT-000642,US-SOUTH-01,2026-07-18 03:25:00,No Signal,672,High
CPLNT-000643,US-WEST-01,2026-07-23 13:45:00,Service Outage,80,Low
CPLNT-000644,US-EAST-01,2026-07-27 21:35:00,No Signal,220,Low
CPLNT-000645,US-EAST-01,2026-07-27 15:30:00,No Signal,1100,High
CPLNT-000646,US-SOUTH-01,2026-07-16 12:15:00,No Signal,210,Medium
CPLNT-000647,US-EAST-01,2026-07-27 11:25:00,No Signal,1200,High
CPLNT-000648,EMEA-EAST,2026-07-23 17:25:00,Service Outage,90,High
CPLNT-000649,ASIA-PAC,2026-07-28 09:30:00,Service Outage,1200,High
CPLNT-000650,US-EAST-01,2026-07-14 05:40:00,Service Outage,20,High
CPLNT-000651,ASIA-PAC,2026-07-25 11:00:00,Service Outage,560,High
CPLNT-000652,EMEA-EAST,2026-07-30 09:30:00,No Signal,900,Critical
CPLNT-000653,US-WEST-01,2026-07-31 21:00:00,Service Outage,200,High
CPLNT-000654,ASIA-SOUTH,2026-07-28 19:00:00,Service Outage,800,Critical
CPLNT-000655,ASIA-PAC,2026-07-12 05:25:00,Service Outage,1050,High
CPLNT-000656,US-WEST-01,2026-07-18 08:05:00,Service Outage,850,High
CPLNT-000657,EMEA-EAST,2026-07-14 19:10:00,Service Outage,280,Low
CPLNT-000658,ASIA-SOUTH,2026-07-31 13:30:00,No Signal,180,Critical
CPLNT-000659,ASIA-PAC,2026-07-17 18:45:00,Service Outage,450,Medium
CPLNT-000660,ASIA-PAC,2026-07-11 07:35:00,Service Outage,448,High
CPLNT-000661,EMEA-EAST,2026-07-14 02:00:00,Service Outage,320,Low
CPLNT-000662,ASIA-PAC,2026-07-23 21:45:00,No Signal,42,Medium
CPLNT-000663,US-EAST-01,2026-07-17 13:15:00,No Signal,900,High
CPLNT-000664,ASIA-SOUTH,2026-07-21 05:00:00,No Signal,1100,High
CPLNT-000665,US-EAST-01,2026-07-22 13:00:00,Service Outage,1200,High
